CIP7;CIP13;EAN13;Laboratoire;Gamme;Libellé;TVA;Prix A HT;Remise1;Colisage;QteMin
;3400930230046;;ANGELINI PHARMA FRANCE;Non renseigné;ONTOZRY 50 mg Cpr pell Plq/14;0.021;22.28;0;1;1
;3400930230053;;ANGELINI PHARMA FRANCE;Non renseigné;ONTOZRY 50 mg Cpr pell Plq/28;0.021;44.57;0;1;1
;3400930230060;;ANGELINI PHARMA FRANCE;Non renseigné;ONTOZRY 100 mg Cpr pell Plq/14;0.021;22.28;0;1;1
;3400930271162;;ARROW GENERIQUES-SAG FROID;Non renseigné;TERROSA 20 µg/80 µl Sol inj stylo prérempli Stylo/2,4ml;0.021;182.81;0;1;1
2175057;3400921750577;;ARROW GENERIQUES-SAG FROID;Non renseigné;OCTREOTIDE ARROW 100 µg/1 ml Sol inj ou p perf 6Amp/1ml;0.021;22.99;0.025;1;1
2175123;3400921751239;;ARROW GENERIQUES-SAG FROID;Non renseigné;OCTREOTIDE ARROW 50 µg/1 ml Sol inj ou p perf 6Amp/1ml;0.021;12.29;0.025;1;1
2231620;3400922316208;;ARROW GENERIQUES-SAG FROID;Non renseigné;LATANOPROST/TIMOLOL ARROW 50 µg/5 mg par ml Collyre sol Fl/2,5ml;0.021;5.55;0.025;0;1
2231637;3400922316376;;ARROW GENERIQUES-SAG FROID;Non renseigné;LATANOPROST/TIMOLOL ARROW 50 µg/5 mg par ml Collyre sol 3Fl/2,5ml;0.021;14.6;0.1;0;1
;3400930068519;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;OXYCODONE ARROW 5 mg Gél Plq/14;0.021;0.82;0.025;120;1
;3400930068571;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;OXYCODONE ARROW 10 mg Gél Plq/14;0.021;1.43;0.05;240;1
;3400930068649;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;OXYCODONE ARROW 20 mg Gél Plq/14;0.021;2.85;0.05;1;1
;3400930189122;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 200 µg Cpr buccogingiv Plq/28;0.021;70.57;0.025;1;1
;3400930189146;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 100 µg Cpr buccogingiv Plq/28;0.021;70.57;0.025;1;1
;3400930227886;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;METHYLPHENIDATE ARROW LP 10 mg Gél LP Fl/28;0.021;6.24;0;96;1
;3400930227893;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;METHYLPHENIDATE ARROW LP 20 mg Gél LP Fl/28;0.021;9.34;0;1;1
;3400930227909;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;METHYLPHENIDATE ARROW LP 30 mg Gél LP Fl/28;0.021;11.9;0;1;1
;3400930227916;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;METHYLPHENIDATE ARROW LP 40 mg Gél LP Fl/28;0.021;15.31;0;1;1
3964098;3400939640983;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 25 µg/h Disp transderm 5Sach;0.021;10.16;0.2;0;1
3964135;3400939641355;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 100 µg/h Disp transderm 5Sach;0.021;22.76;0.2;0;1
3964170;3400939641706;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 50 µg/h Disp transderm 5Sach PET/Alu/Surlyn;0.021;13.37;0.2;0;1
3969925;3400939699257;;ARROW GENERIQUES-SAG STUPEFIANT;Non renseigné;FENTANYL ARROW 75 µg/h Disp transderm 5Sach PET/Alu/Surlyn;0.021;18.54;0.2;0;1
;3400930249611;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Arrow;BETAHISTINE ARROW GENERIQUES 8 mg Cpr Plq/90;0.021;3.16;0.3;1;1
;3400930252673;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Arrow;FENOFIBRATE ARROW LAB 200 mg Gél Plq/30;0.021;3.8;0.1;1;1
3665616;3400936656161;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Ibuprofene;IBUPROFENE ARROW 400 mg Cpr pell Plq/20;0.021;0.86;0.2;126;1
3665622;3400936656222;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Ibuprofene;IBUPROFENE ARROW 400 mg Cpr pell Plq unit/30x1;0.021;1.22;0.2;80;1
;3400930004548;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CHOLECALCIFEROL ARROW 100 000 UI S buv en ampoule Amp/2ml;0.021;0.68;0.025;264;1
;3400930008966;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;VALGANCICLOVIR ARROW 450 mg Cpr pell Plq/60;0.021;362.88;0.3;1;1
;3400930035320;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 10 mg Cpr pell Fl/30;0.021;2.03;0.2;1;1
;3400930035436;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 20 mg Cpr pell Fl/30;0.021;2.03;0.2;1;1
;3400930035528;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 40 mg Cpr pell Fl/30;0.021;2.03;0.2;1;1
;3400930035603;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 80 mg Cpr pell Fl/30;0.021;2.29;0.1;1;1
;3400930039106;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 50 mg/12,5 mg/200 mg Cpr pell Fl/100;0.021;30;0.2;1;1
;3400930039175;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 75 mg/18,75 mg/200 mg Cpr pell Fl/100;0.021;30.8;0.2;1;1
;3400930039243;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 100 mg/25 mg/200 mg Cpr pell Fl/100;0.021;31.2;0.2;1;1
;3400930039304;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 125 mg/31,25 mg/200 mg Cpr pell Fl/100;0.021;32.2;0.2;1;1
;3400930039366;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 150 mg/37,5 mg/200 mg Cpr pell Fl/100;0.021;32.8;0.2;1;1
;3400930039434;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 175 mg/43,75 mg/200 mg Cpr pell Fl/100;0.021;40.95;0.025;1;1
;3400930039519;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 200 mg/50 mg/200 mg Cpr pell Fl/100;0.021;41.93;0.025;1;1
;3400930058428;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DOMPERIDONE ARROW 10 mg Cpr pell Plq/20;0.021;0.66;0.2;130;1
;3400930059531;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DIAZEPAM ARROW 10 mg Cpr séc Plq/30;0.021;0.89;0;248;1
;3400930060148;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BRINZOLAMIDE ARROW 10 mg/ml Collyre susp Fl/5ml;0.021;3.05;0.1;520;1
;3400930060988;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;METFORMINE ARROW LAB 500 mg Cpr pell Fl/90;0.021;2.71;0.2;1;1
;3400930060995;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;METFORMINE ARROW LAB 850 mg Cpr pell Fl/90;0.021;3.5;0.2;1;1
;3400930061411;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;METFORMINE ARROW LAB 1000 mg Cpr pell séc Fl/90;0.021;3.5;0.2;1;1
;3400930070574;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW 30 mg Cpr orodisp Plq alu/28;0.021;3.28;0.025;64;1
;3400930070604;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW 15 mg Cpr orodisp Plq alu/28;0.021;3.28;0.025;64;1
;3400930071007;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CARVEDILOL ARROW 6,25 mg Cpr pell séc Plq/28;0.021;2.48;0.3;60;1
;3400930071199;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CARVEDILOL ARROW 25 mg Cpr pell séc Plq/28;0.021;2.48;0.3;60;1
;3400930072394;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 5 mg Cpr pell Plq/30;0.021;2.32;0.3;225;1
;3400930072431;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 5 mg Cpr pell Plq/90;0.021;6.96;0.3;105;1
;3400930072561;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 10 mg Cpr pell Plq/30;0.021;2.59;0.3;200;1
;3400930072608;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 10 mg Cpr pell Plq/90;0.021;7.77;0.3;56;1
;3400930072745;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 20 mg Cpr pell Plq/30;0.021;2.59;0.3;1;1
;3400930072783;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ROSUVASTATINE ARROW 20 mg Cpr pell Plq/90;0.021;7.77;0.3;48;1
;3400930074282;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;IMATINIB ARROW LAB 100 mg Cpr pell séc Plq/60;0.021;187.81;0.3;1;1
;3400930074404;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;IMATINIB ARROW LAB 400 mg Cpr pell Plq/30;0.021;375.63;0.3;1;1
;3400930075357;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;MUPIROCINE ARROW 2 % Pom T/15g;0.021;2.37;0.025;132;1
;3400930077665;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;RUPATADINE ARROW 10 mg Cpr Plq/30;0.021;1.96;0.1;96;1
;3400930079676;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;MONTELUKAST ARROW LAB 10 mg Cpr pell Plq/28;0.021;5.24;0.3;120;1
;3400930080238;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DICLOFENAC ARROW 1 % Gel en fl pressurisé Fl/100ml;0.021;2.01;0.025;40;1
;3400930080436;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BISOPROLOL QUIVER LAB 2,5 mg Cpr pell séc Plq/90;0.021;6.43;0.3;105;1
;3400930080559;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BISOPROLOL QUIVER LAB 3,75 mg Cpr pell séc Plq/90;0.021;6.43;0.3;1;1
;3400930080702;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BISOPROLOL QUIVER LAB 7,5 mg Cpr pell séc Plq/90;0.021;6.43;0.3;1;1
;3400930080788;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BISOPROLOL QUIVER LAB 10 mg Cpr pell séc Plq/90;0.021;6.43;0.3;1;1
;3400930085332;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LAMIVUDINE ARROW 150 mg Cpr pell séc Plq/60;0.021;38.66;0.3;1;1
;3400930085370;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LAMIVUDINE ARROW 300 mg Cpr pell Plq/30;0.021;38.66;0.3;1;1
;3400930088272;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;MEROPENEM ARROW LAB 1 g Pdre p sol inj/p perf 10Fl;0.021;121.37;0;10;1
;3400930088333;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;RAMIPRIL ARROW GENERIQUES 5 mg Cpr séc Plq/90;0.021;5.52;0.3;120;1
;3400930088364;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;RAMIPRIL ARROW GENERIQUES 10 mg Cpr séc Plq/90;0.021;5.52;0.3;100;1
;3400930088746;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;OROCAL VITAMINE D3 500 mg/1000 UI Cpr à croquer Pilul/30;0.021;4.62;0;60;1
;3400930088890;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SERTRALINE ARROW LAB 25 mg Gél Plq/7;0.021;0.6;0.3;192;1
;3400930088951;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SERTRALINE ARROW LAB 50 mg Gél Plq/28;0.021;2.39;0.3;112;1
;3400930090015;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CETIRIZINE ARROW LAB 10 mg Cpr pell séc Plq/15;0.021;1.1;0.3;240;1
;3400930090213;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SEVELAMER CARBONATE ARROW 2,4 g Pdr susp buv 90Sach;0.021;83.5;0.05;16;1
;3400930091357;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;VENLAFAXINE ARROW GENERIQUES LP 37,5 mg Gél LP Plq/30;0.021;2.67;0.3;150;1
;3400930091517;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;VENLAFAXINE ARROW GENERIQUES LP 75 mg Gél LP Plq/30;0.021;2.89;0.3;120;1
;3400930091678;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;VENLAFAXINE ARROW GENERIQUES LP 150 mg Gél LP Plq/30;0.021;10.09;0.025;72;1
;3400930092330;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PRAMIPEXOLE ARROW LAB 0,18 mg Cpr séc Plq/30;0.021;3.02;0.3;1;1
;3400930092385;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PRAMIPEXOLE ARROW LAB 0,18 mg Cpr séc Plq/100;0.021;10.05;0.3;1;1
;3400930092460;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PRAMIPEXOLE ARROW LAB 0,7 mg Cpr séc Plq/30;0.021;12.05;0.3;1;1
;3400930095225;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ETORICOXIB ARROW 30 mg Cpr pell Plq OPA/Alu/PVC/28;0.021;2.6;0.3;1;1
;3400930096284;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;TENOFOVIR DISOPROXIL ARROW 245 mg Cpr pell Plq PVC/PVDC/Alu/30;0.021;66.47;0.3;1;1
;3400930098660;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DUTASTERIDE ARROW LAB 0,5 mg Caps molle Plq/30;0.021;4.07;0.3;90;1
;3400930099957;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SOLIFENACINE ARROW 5 mg Cpr pell Plq/30;0.021;3.72;0.3;200;1
;3400930100035;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SOLIFENACINE ARROW 10 mg Cpr pell Plq/30;0.021;3.72;0.3;1;1
;3400930101735;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CELECOXIB ARROW LAB 100 mg Gél Plq/30;0.021;1.89;0.1;1;1
;3400930101773;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CELECOXIB ARROW LAB 200 mg Gél Plq/30;0.021;2.94;0.3;120;1
;3400930103272;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;BETAHISTINE ARROW GENERIQUES 24 mg Cpr Plq/60;0.021;3.47;0.3;48;1
;3400930106396;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ARIPIPRAZOLE ARROW 10 mg Cpr orodisp Plq Polya/Alu/PVC/28;0.021;10.19;0.3;1;1
;3400930106419;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ARIPIPRAZOLE ARROW 15 mg Cpr orodisp Plq Polya/Alu/PVC/28;0.021;10.19;0.3;1;1
;3400930106761;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW LAB 15 mg Gél gastro-rés Fl/15;0.021;1.76;0.025;1;1
;3400930106792;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW LAB 15 mg Gél gastro-rés Fl/30;0.021;2.88;0.2;140;1
;3400930107218;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW LAB 30 mg Gél gastro-rés Fl/14;0.021;1.34;0.2;1;1
;3400930107232;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;LANSOPRAZOLE ARROW LAB 30 mg Gél gastro-rés Fl/28;0.021;2.69;0.2;140;1
;3400930112038;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;IVABRADINE ARROW 5 mg Cpr pell séc Plq/56;0.021;8.76;0.3;1;1
;3400930112045;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PANTOPRAZOLE ARROW GENERIQUES 20 mg Cpr gastro-rés Plq/14;0.021;0.95;0.3;216;1
;3400930112090;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;IVABRADINE ARROW 7,5 mg Cpr pell Plq/56;0.021;8.76;0.3;0;1
;3400930112106;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PANTOPRAZOLE ARROW GENERIQUES 20 mg Cpr gastro-rés Plq/28;0.021;1.9;0.3;162;1
;3400930112205;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PANTOPRAZOLE ARROW GENERIQUES 40 mg Cpr gastro-rés Plq/14;0.021;0.95;0.3;1;1
;3400930112229;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PANTOPRAZOLE ARROW GENERIQUES 40 mg Cpr gastro-rés Plq/28;0.021;1.9;0.3;162;1
;3400930112427;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 40 mg Cpr pell Plq PVC/PE/PVDC/Alu/30;0.021;1.78;0.3;144;1
;3400930112441;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 40 mg Cpr pell Plq PVC/PE/PVDC/Alu/90;0.021;5.33;0.3;64;1
;3400930112489;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 80 mg Cpr pell Plq PVC/PE/PVDC/Alu/30;0.021;1.78;0.3;72;1
;3400930112502;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ATORVASTATINE ARROW GENERIQUES 80 mg Cpr pell Plq PVC/PE/PVDC/Alu/90;0.021;5.33;0.3;36;1
;3400930113820;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;MOXIFLOXACINE ARROW 400 mg Cpr pell Plq/7;0.021;5.47;0.3;1;1
;3400930117460;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ENTECAVIR ARROW 1 mg Cpr pell Plq/30;0.021;80.06;0.3;1;1
;3400930117507;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ENTECAVIR ARROW 0,5 mg Cpr pell Plq/30;0.021;80.06;0.3;1;1
;3400930121528;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;SEVELAMER CARBONATE ARROW 800 mg Cpr pell Fl/180;0.021;52.73;0.1;1;1
;3400930123157;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DULOXETINE ARROW 30 mg Gél gastro-rés Plq/28;0.021;2.56;0.3;72;1
;3400930123188;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DULOXETINE ARROW 60 mg Gél gastro-rés Plq/28;0.021;2.93;0.2;56;1
;3400930125045;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;RASAGILINE ARROW 1 mg Cpr Plq OPA/Alu/PVC/30;0.021;20.36;0.3;1;1
;3400930125533;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;NAPROXENE SODIQUE ARROW 550 mg Cpr pell séc Plq/16;0.021;1.3;0.2;210;1
;3400930128145;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ABACAVIR/LAMIVUDINE ARROW 600 mg/300 mg Cpr pell Plq/30;0.021;80.48;0.3;1;1
;3400930131640;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMLODIPINE/VALSARTAN ARROW 5 mg/80 mg Cpr pell Plq/30;0.021;3.06;0.3;1;1
;3400930131664;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMLODIPINE/VALSARTAN ARROW 5 mg/80 mg Cpr pell Plq/90;0.021;8.72;0.3;60;1
;3400930131701;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMLODIPINE/VALSARTAN ARROW 5 mg/160 mg Cpr pell Plq/30;0.021;3.5;0.3;1;1
;3400930131725;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMLODIPINE/VALSARTAN ARROW 5 mg/160 mg Cpr pell Plq/90;0.021;9.97;0.3;1;1
;3400930131787;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMLODIPINE/VALSARTAN ARROW 10 mg/160 mg Cpr pell Plq/30;0.021;3.5;0.3;81;1
;3400930134504;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;RIZATRIPTAN ARROW 10 mg Cpr orodisp Plq/12;0.021;7.85;0.3;1;1
;3400930136898;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DESLORATADINE ARROW LAB 5 mg Cpr pell Plq/15;0.021;0.91;0.3;1;1
;3400930136904;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;DESLORATADINE ARROW LAB 5 mg Cpr pell Plq/30;0.021;1.82;0.3;200;1
;3400930137260;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMOXICILLINE ARROW LAB 1 g Cpr disp séc Plq/6;0.021;1.2;0.2;192;1
;3400930137284;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMOXICILLINE ARROW LAB 1 g Cpr disp séc Plq/14;0.021;3.24;0.05;112;1
;3400930139578;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;EZETIMIBE ARROW 10 mg Cpr Plq/30;0.021;6.99;0.3;112;1
;3400930139585;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;EZETIMIBE ARROW 10 mg Cpr Plq/90;0.021;19.92;0.3;168;1
;3400930140093;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ARIPIPRAZOLE ARROW 5 mg Cpr Plq/28;0.021;10.19;0.3;154;1
;3400930140185;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ARIPIPRAZOLE ARROW 10 mg Cpr Plq/28;0.021;10.19;0.3;1;1
;3400930140246;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ARIPIPRAZOLE ARROW 15 mg Cpr Plq/28;0.021;10.19;0.3;140;1
;3400930144251;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;EFAVIRENZ ARROW 600 mg Cpr pell Plq/30;0.021;69.03;0.3;1;1
;3400930144718;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;CEFIXIME ARROW LAB 200 mg Cpr pell Plq/8;0.021;5.08;0.05;120;1
;3400930145821;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ESCITALOPRAM ARROW LAB 10 mg Cpr pell séc Plq/28;0.021;2.2;0.3;144;1
;3400930145852;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ESCITALOPRAM ARROW LAB 15 mg Cpr pell séc Plq/28;0.021;2.2;0.3;144;1
;3400930145906;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ESCITALOPRAM ARROW LAB 20 mg Cpr pell séc Plq/28;0.021;2.2;0.3;144;1
;3400930147603;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMOX/AC CLAV ARRW LAB 100mg/12,5mgpml Pd Enf;0.021;3.48;0.05;84;1
;3400930147610;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;AMOX/AC CLAV ARRW LAB 100mg/12,5mgpml nour Fl;0.021;1.89;0.05;126;1
;3400930147627;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ENALAPRIL/LERCANIDIPINE ARROW 20 mg/10 mg Cpr pell Plq/30;0.021;3.56;0.3;1;1
;3400930147634;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;ENALAPRIL/LERCANIDIPINE ARROW 20 mg/10 mg Cpr pell Plq/90;0.021;10.13;0.3;1;1
;3400930147689;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PREGABALINE ARROW 25 mg Gél Plq/56;0.021;2.28;0.3;100;1
;3400930147696;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PREGABALINE ARROW 25 mg Gél Plq/84;0.021;3.4;0.3;1;1
;3400930147757;;ARROW GÉNÉRIQUES - SAG /GEODIS-PHARMALOG;Non renseigné;PREGABALINE ARROW 50 mg Gél Plq/84;0.021;5.68;0.3;42;1
